ID,NAME,Label
6471,Tual,Western Coral Triangle
4226,Ketapang,Sunda Shelf
1253,Nonoc Is.,Western Coral Triangle
4524,Mihara,Warm Temperate Northwest Pacific
5874,Pulau Sambu,Sunda Shelf
854,Baltimore,Cold Temperate Northwest Atlantic
3842,Pacific,Warm Temperate Northwest Pacific
8517,Shanhaiguan,Cold Temperate Northwest Pacific
4352,Montevideo,Warm Temperate Southwestern Atlantic
1912,Cotonou,Gulf of Guinea
5883,Puerto Princesa,Western Coral Triangle
2248,Felixstowe,Northern European Seas
43,Mazatlan,Warm Temperate Northeast Pacific
1915,Suai,Sunda Shelf
5401,Trincomalee,West and South Indian Shelf
8040,Ruby Terminal,Sunda Shelf
5047,Kalama,Cold Temperate Northeast Pacific
1500,Port Latta,Temperate Australasia
2131,Cristobal,Tropical Northwestern Atlantic
4761,Kochi(IND),West and South Indian Shelf
3592,Naples,Mediterranean Sea
4239,Korsakov,Cold Temperate Northwest Pacific
4811,Wuhan,Warm Temperate Northwest Pacific
2618,Nagasu,Warm Temperate Northwest Pacific
7596,Norfolk(USA),Cold Temperate Northwest Atlantic
5513,Dunkirk,Northern European Seas
8232,Hitachinaka,Cold Temperate Northwest Pacific
5233,Puerto Cabello,Tropical Northwestern Atlantic
603,Rio de Janeiro,Warm Temperate Southwestern Atlantic
2576,Jinshan,Warm Temperate Northwest Pacific
900,Sungei Pakning,Sunda Shelf
2173,Tanjung Uban,Sunda Shelf
7670,Prachuap,Sunda Shelf
4458,Takamatsu,Warm Temperate Northwest Pacific
8956,Sohar,Somali/Arabian
4368,Albany(AUS),Temperate Australasia
963,Antofagasta,Warm Temperate Southeastern Pacific
6427,Wallis & Futuna Islands,Tropical Southwestern Pacific
2728,Funafuti,Eastern Indo-Pacific
4950,Ishikari,Cold Temperate Northwest Pacific
2425,Saizaki,Warm Temperate Northwest Pacific
790,Mejillones,Warm Temperate Southeastern Pacific
821,Piraeus,Mediterranean Sea
1433,Cape Cuvier,Temperate Australasia
2005,Siak,Sunda Shelf
1720,Takoradi,Gulf of Guinea
5767,San Vicente,Warm Temperate Southeastern Pacific
8498,Haramichi,Cold Temperate Northwest Pacific
1926,Yura,Warm Temperate Northwest Pacific
657,Coquimbo,Warm Temperate Southeastern Pacific
5157,Douala,Gulf of Guinea
519,Chennai Anch.,Bay of Bengal
3208,Port Pirie,Temperate Australasia
5016,Kochi(JPN),Warm Temperate Northwest Pacific
7705,Tangshan,Cold Temperate Northwest Pacific
501,Illichivsk,Black Sea
249,Christmas Is.,Java Transitional
4128,Shikama,Warm Temperate Northwest Pacific
4224,Wonsan,Cold Temperate Northwest Pacific
2337,Gisborne,Temperate Australasia
1932,Thevenard,Temperate Australasia
8092,Santa Cruz de Tenerife,Lusitanian
4451,Iloilo,Western Coral Triangle
5561,Bacolod,Western Coral Triangle
8127,Chizhou,Warm Temperate Northwest Pacific
1828,Le Havre,Northern European Seas
3147,Mutsure,Cold Temperate Northwest Pacific
4091,Malili,Western Coral Triangle
2626,Tarawa Atoll,Eastern Indo-Pacific
2664,San Antonio(CHL),Warm Temperate Southeastern Pacific
2519,Sattahip,Sunda Shelf
8007,Balingasag,Western Coral Triangle
1607,Punta Arenas,Magellanic
5470,Kupang,Western Coral Triangle
3716,New Haven,Cold Temperate Northwest Atlantic
4685,Tuxpan,Tropical Northwestern Atlantic
2567,Point Lisas,North Brazil Shelf
6514,Thamesport,Northern European Seas
1509,Savannah,Warm Temperate Northwest Atlantic
8215,Cagdianao,Western Coral Triangle
2266,Lome,Gulf of Guinea
4295,Mesaieed,Somali/Arabian
1747,Khor Fakkan,Somali/Arabian
4277,Huasco,Warm Temperate Southeastern Pacific
1936,Eleusis,Mediterranean Sea
966,Halifax,Cold Temperate Northwest Atlantic
2883,Brixham,Northern European Seas
5698,Karumba,Sahul Shelf
9895,Demta,Western Coral Triangle
4289,Leghorn,Mediterranean Sea
3110,Adelaide,Temperate Australasia
2759,Pulau Bunyu,Western Coral Triangle
238,Portland(OR USA),Cold Temperate Northeast Pacific
3087,Tanauan,Western Coral Triangle
9826,Shuwaikh,Somali/Arabian
1149,Himekawa,Cold Temperate Northwest Pacific
4665,Gabes,Mediterranean Sea
8839,Sendai-Shiogama,Cold Temperate Northwest Pacific
5316,Bowen,Temperate Australasia
535,Male,West and South Indian Shelf
1908,Fiji,Tropical Southwestern Pacific
3606,New Zealand,Temperate Australasia
7688,Jasaan,Western Coral Triangle
5002,Dover Port,Java Transitional
3035,Mishima-Kawanoe,Warm Temperate Northwest Pacific
6509,Sendai,Cold Temperate Northwest Pacific
4777,Richmond(CA USA),Cold Temperate Northeast Pacific
6311,Red Dog,Arctic
4595,Kishiwada,Warm Temperate Northwest Pacific
3168,Sampit,Sunda Shelf
4597,Kimanis Bay,Sunda Shelf
8116,Chaoyang,South China Sea
6159,Tarahan,Java Transitional
3102,Majuro Atoll,Eastern Indo-Pacific
1808,Iraq,Somali/Arabian
2562,Samchok,Cold Temperate Northwest Pacific
2968,La Guaira,Tropical Northwestern Atlantic
4296,Whyalla,Temperate Australasia
4538,Ghent,Northern European Seas
3898,Port Angeles,Cold Temperate Northeast Pacific
3943,Corinto,Tropical East Pacific
3106,Trieste,Mediterranean Sea
3458,Valencia,Mediterranean Sea
2674,Pattani,Sunda Shelf
369,Montreal,Cold Temperate Northwest Atlantic
4984,Shuaiba,Somali/Arabian
8914,Fushiki-Toyama,Cold Temperate Northwest Pacific
5489,Aliaga,Mediterranean Sea
4741,Koror,Eastern Coral Triangle
7979,Stockton,Cold Temperate Northeast Pacific
6212,Satui,Sunda Shelf
6323,Ishikariwan Shinko,Cold Temperate Northwest Pacific
4764,Cutuco,Tropical East Pacific
2715,Vancouver(USA),Cold Temperate Northeast Pacific
8066,Bashayer Terminal,Red Sea and Gulf of Aden
6016,Kukup,Sunda Shelf
863,March Point,Cold Temperate Northeast Pacific
3724,Taranto,Mediterranean Sea
1697,Bremerhaven,Northern European Seas
6005,Sapangar Bay,Western Coral Triangle
4915,Beilun,Warm Temperate Northwest Pacific
4453,Itajai,Warm Temperate Southwestern Atlantic
5288,Malta,Mediterranean Sea
2865,Salerno,Mediterranean Sea
1994,Tocopilla,Warm Temperate Southeastern Pacific
139,Ras Lanuf,Mediterranean Sea
7606,Tauranga,Temperate Australasia
4640,Southampton,Northern European Seas
3618,Sharjah,Somali/Arabian
448,Whangarei,Temperate Australasia
2993,Hamburg,Northern European Seas
5803,Bluff,Temperate Australasia
4611,Sines,Lusitanian
398,Das Is.,Somali/Arabian
1878,Hodeidah,Red Sea and Gulf of Aden
8849,Dung Quat,South China Sea
4478,Khanom,Sunda Shelf
7583,Jingjiang,Warm Temperate Northwest Pacific
2501,Can Tho,Sunda Shelf
3801,Otaru,Cold Temperate Northwest Pacific
2502,Hobart,Temperate Australasia
4092,Shenao,Warm Temperate Northwest Pacific
6420,Tanjung Balai,Sunda Shelf
1157,Sodertalje,Northern European Seas
107,Sungei Gerong,Sunda Shelf
5581,Sao Francisco do Sul,Warm Temperate Southwestern Atlantic
4459,Caldera(CHL),Warm Temperate Southeastern Pacific
262,Manzanillo,Tropical East Pacific
4384,Roxas,Western Coral Triangle
5086,Saudi Arabia,Red Sea and Gulf of Aden
5291,Tanjong Batu,Western Coral Triangle
8028,Far East Russia,Cold Temperate Northwest Pacific
4908,Jebel Dhanna Terminal,Somali/Arabian
436,De Kastri,Cold Temperate Northwest Pacific
7936,Caleta Patache,Warm Temperate Southeastern Pacific
5490,Walvis Bay,Temperate Southern Africa
8725,Godau,Sunda Shelf
730,Fujairah,Somali/Arabian
2012,Bata,Gulf of Guinea
4700,Jacksonville,Warm Temperate Northwest Atlantic
5724,Mobile,Warm Temperate Northwest Atlantic
8079,Portsmouth(VA USA),Cold Temperate Northwest Atlantic
5213,Havana,Tropical Northwestern Atlantic
4762,Aboshi,Warm Temperate Northwest Pacific
4250,Port Muhammad Bin Qasim,West and South Indian Shelf
1869,Dumaguete,Western Coral Triangle
1055,Berkeley Sound,Magellanic
214,Uglegorsk,Cold Temperate Northwest Pacific
1269,Yuzhnyy,Black Sea
1687,Guaymas,Warm Temperate Northeast Pacific
4695,Noshiro,Cold Temperate Northwest Pacific
4321,Zanzibar,Western Indian Ocean
903,Port Sultan Qaboos,Somali/Arabian
6357,Russia,Cold Temperate Northwest Pacific
4077,Nauru,Eastern Indo-Pacific
620,Pulau Langkawi,Andaman
887,Oro Bay,Eastern Coral Triangle
90,Apapa-Lagos,Gulf of Guinea
879,Suralaya,Java Transitional
111,Bellingham,Cold Temperate Northeast Pacific
2821,Bristol,Northern European Seas
1258,Puerto Montt,Magellanic
2313,Kalimantan,Sunda Shelf
1847,El Dekheila,Mediterranean Sea
6419,Tanahgrogot,Western Coral Triangle
2992,Abidjan,Gulf of Guinea
3370,Veracruz,Tropical Northwestern Atlantic
42,Immingham,Northern European Seas
1669,Sfax,Mediterranean Sea
4555,Tanjung Redeb,Western Coral Triangle
5756,Brake,Northern European Seas
4693,Onishi,Warm Temperate Northwest Pacific
1786,Tangier,Lusitanian
1663,Cayman Brac,Tropical Northwestern Atlantic
394,Ensenada(MEX),Warm Temperate Northeast Pacific
5850,Imabari,Warm Temperate Northwest Pacific
181,Casablanca,Lusitanian
2936,Tenerife,Lusitanian
2935,Liverpool,Northern European Seas
3946,Laurium,Mediterranean Sea
315,Takasago,Warm Temperate Northwest Pacific
4933,Victoria(CAN),Cold Temperate Northeast Pacific
227,Tacloban,Western Coral Triangle
8086,Sebuku Island,Java Transitional
2256,Mega,Warm Temperate Northwest Pacific
3119,Naoshima,Warm Temperate Northwest Pacific
4584,Port Lincoln,Temperate Australasia
3757,Eregli,Black Sea
4118,Somalia,Somali/Arabian
3579,Magdalla,West and South Indian Shelf
4574,Lhokseumawe,Sunda Shelf
2830,Sangatta Terminal,Western Coral Triangle
999,Carboneras,Mediterranean Sea
7523,Tuban,Sunda Shelf
5241,Murmansk,Northern European Seas
633,Gebe Is.,Western Coral Triangle
976,Anacortes,Cold Temperate Northeast Pacific
2076,Port Arthur,Warm Temperate Northwest Atlantic
2404,Rio Tuba,Western Coral Triangle
9342,Chuansha,Warm Temperate Northwest Pacific
7787,Pagbilao,Western Coral Triangle
4486,Kushiro,Cold Temperate Northwest Pacific
3690,Mexico,Tropical Northwestern Atlantic
8438,Onslow,Temperate Australasia
4294,Qatar,Somali/Arabian
4771,Nynashamn,Northern European Seas
5393,St. Petersburg,Northern European Seas
2678,Mukaishima,Warm Temperate Northwest Pacific
1508,Mozambique,Western Indian Ocean
4059,Corunna,Lusitanian
7690,Tablon,Western Coral Triangle
7994,Tanahmerah,Western Coral Triangle
2858,Cape Flattery,Temperate Australasia
3416,Posyet,Cold Temperate Northwest Pacific
4272,Anyer,Java Transitional
5214,Palua,North Brazil Shelf
5588,Astoria,Cold Temperate Northeast Pacific
8642,Xiuyu,Warm Temperate Northwest Pacific
1602,Ventspils,Northern European Seas
4246,Flushing,Northern European Seas
1916,Hull,Northern European Seas
1375,Uddevalla,Northern European Seas
2249,Riga,Northern European Seas
2756,Copenhagen,Northern European Seas
5783,Fiborgtangen,Northern European Seas
205,Gothenburg,Northern European Seas
204,Sandefjord,Northern European Seas
5135,Gdynia,Northern European Seas
1726,Boston(GBR),Northern European Seas
2239,Haugesund,Northern European Seas
1886,Kemi,Northern European Seas
5899,Kotka,Northern European Seas
4492,London,Northern European Seas
1337,Howdendyke,Northern European Seas
3257,Tallinn,Northern European Seas
4638,Norrkoping,Northern European Seas
4210,Parnu,Northern European Seas
6347,Salacgriva,Northern European Seas
3765,Hernosand,Northern European Seas
2211,Koge,Northern European Seas
4991,Oskarshamn,Northern European Seas
4136,Halden,Northern European Seas
1708,Moss,Northern European Seas
4973,Karlshamn,Northern European Seas
4065,Liepaja,Northern European Seas
4032,Halmstad,Northern European Seas
5865,Goole,Northern European Seas
1854,Newhaven,Northern European Seas
4529,Moerdijk,Northern European Seas
3978,Kaliningrad,Northern European Seas
8526,Blacktoft Anch.,Northern European Seas
3883,Visby,Northern European Seas
3562,Klintehamn,Northern European Seas
3175,Rostock,Northern European Seas
4956,Soderhamn,Northern European Seas
8029,Tilbury,Northern European Seas
4005,Skagen,Northern European Seas
2565,Papenburg,Northern European Seas
1304,Szczecin,Northern European Seas
2762,Aalborg,Northern European Seas
5857,Ronne,Northern European Seas
4374,Lubeck,Northern European Seas
2823,Aarhus,Northern European Seas
5760,Gdansk,Northern European Seas
127,Kvinesdal,Northern European Seas
938,Europoort,Northern European Seas
5025,Emden,Northern European Seas
375,Landskrona,Northern European Seas
5816,Koping,Northern European Seas
3125,Fredericia,Northern European Seas
4876,Police,Northern European Seas
627,Lyngs Odde,Northern European Seas
2889,Vesteras,Northern European Seas
5302,Hargshamn,Northern European Seas
1957,Nakskov,Northern European Seas
3139,Assens,Northern European Seas
7525,Kunda,Northern European Seas
4735,Koverhar,Northern European Seas
3915,Bilbao,Lusitanian
5784,Gefle,Northern European Seas
3461,Flensburg,Northern European Seas
5363,Klaipeda,Northern European Seas
6372,Iggesund,Northern European Seas
3365,Wismar,Northern European Seas
5546,Holla,Northern European Seas
2485,Coryton,Northern European Seas
5728,Ostend,Northern European Seas
2798,Inverness,Northern European Seas
4279,Stockholm,Northern European Seas
3146,Marstal,Northern European Seas
5625,Mantyluoto,Northern European Seas
2355,Kalundborg,Northern European Seas
1988,Oslo,Northern European Seas
2254,Umea,Northern European Seas
1922,Whitstable,Northern European Seas
5454,Straa,Northern European Seas
585,Ridham Dock,Northern European Seas
2761,Barrow on Humber,Northern European Seas
3861,Karlstad,Northern European Seas
3754,Seaham,Northern European Seas
4400,Muuga,Northern European Seas
3544,Cleveland,Great Lakes
4227,Nykobing(Falster),Northern European Seas
2138,Swinoujscie,Northern European Seas
2872,Storugns,Northern European Seas
2411,Ornskoldsvik,Northern European Seas
4905,Vestervik,Northern European Seas
1821,Oxelosund,Northern European Seas
391,Shoreham,Northern European Seas
4015,Slagen,Northern European Seas
693,Porsgrunn,Northern European Seas
1362,Fakse Ladeplads,Northern European Seas
4304,Wilhelmshaven,Northern European Seas
7,Falkenberg,Northern European Seas
2235,Puerto Barrios,Tropical Northwestern Atlantic
1140,Montoir,Lusitanian
1077,Scapa Flow,Northern European Seas
3116,Struer,Northern European Seas
1949,Kiel,Northern European Seas
528,Archangel,Arctic
5584,Orkanger,Northern European Seas
3486,Aabenraa,Northern European Seas
2895,Arendal,Northern European Seas
3911,Kragero,Northern European Seas
3682,Kalmar,Northern European Seas
4137,Hundested,Northern European Seas
6304,Greifswald,Northern European Seas
4448,Bordeaux,Lusitanian
5082,Tromso,Northern European Seas
3470,Holbaek,Northern European Seas
766,Puerto Castilla,Tropical Northwestern Atlantic
3803,Skutskar,Northern European Seas
79,Norrsundet,Northern European Seas
2483,Drammen,Northern European Seas
1831,Tees,Northern European Seas
7540,Paldiski,Northern European Seas
5843,Husum(DEU),Northern European Seas
8026,Skulte,Northern European Seas
5287,Pauillac,Lusitanian
2253,Tees Bay,Northern European Seas
3989,Milford Haven,Northern European Seas
2649,Ymuiden,Northern European Seas
3539,Rendsburg,Northern European Seas
30,Kristinehamn,Northern European Seas
2123,Grove Wharf,Northern European Seas
5734,Lulea,Northern European Seas
5268,Rouen,Northern European Seas
6424,Borg Harbour,Northern European Seas
3649,Aalesund,Northern European Seas
4596,Campana,Warm Temperate Southwestern Atlantic
1729,Oulu,Northern European Seas
742,Naantali,Northern European Seas
3421,Kerteminde,Northern European Seas
4624,Puerto Limon,Tropical Northwestern Atlantic
563,Brofjorden,Northern European Seas
5777,Ystad,Northern European Seas
3378,Nikolayev,Black Sea
5411,Perth,Northern European Seas
8667,Hasselby,Northern European Seas
4493,Flixborough,Northern European Seas
1071,Tor Bay,Northern European Seas
5952,Leith,Northern European Seas
5007,Rosyth,Northern European Seas
4878,Port Jerome,Northern European Seas
996,Kingsnorth,Northern European Seas
5105,Inkoo,Northern European Seas
2559,Varberg,Northern European Seas
856,Freeport(BHS),Tropical Northwestern Atlantic
835,Nordenham,Northern European Seas
3170,Loviisa,Northern European Seas
3241,Puerto Cortes,Tropical Northwestern Atlantic
6138,Vysotsk,Northern European Seas
4095,Vyborg,Northern European Seas
5106,Aveiro,Lusitanian
2585,Austevoll,Northern European Seas
4247,Lisbon,Lusitanian
4125,Stenungsund,Northern European Seas
2155,Harlingen,Northern European Seas
1224,Haraholmen,Northern European Seas
324,Grimsby,Northern European Seas
3217,Requejada,Lusitanian
2706,Queenborough,Northern European Seas
424,Tonsberg,Northern European Seas
2646,Holmestrand,Northern European Seas
2886,Brownsville,Warm Temperate Northwest Atlantic
2690,Garrucha,Mediterranean Sea
3233,Egersund,Northern European Seas
2490,Maaloy,Northern European Seas
143,Helsinki,Northern European Seas
546,Kristiinankaupunki,Northern European Seas
8479,Bull Anch.,Northern European Seas
3775,Bergen,Northern European Seas
1838,Skelleftea,Northern European Seas
4704,Mohammedia,Lusitanian
5222,Vaasa,Northern European Seas
3798,Mongstad,Northern European Seas
5160,Malmo,Northern European Seas
5065,Londonderry,Northern European Seas
4131,Nyborg,Northern European Seas
4328,Blexen,Northern European Seas
5644,Willebroek,Northern European Seas
2145,Tyne,Northern European Seas
5075,Hamina,Northern European Seas
4714,Larvik,Northern European Seas
3617,Cherbourg,Northern European Seas
3641,Gulfhavn,Northern European Seas
4625,Nouakchott,West African Transition
1466,Pointe a Pierre,North Brazil Shelf
4483,Elnesvagen,Northern European Seas
956,Shell Haven,Northern European Seas
161,Sunderland,Northern European Seas
2484,Bonaire,Tropical Northwestern Atlantic
6329,Loksa,Northern European Seas
1606,Haderslev,Northern European Seas
2299,Hoganas,Northern European Seas
173,Glomfjord,Northern European Seas
2748,Chatham,Northern European Seas
2594,Philadelphia,Cold Temperate Northwest Atlantic
427,Port Hawkesbury,Cold Temperate Northwest Atlantic
2289,Sluiskil,Northern European Seas
4860,Uusikaupunki,Northern European Seas
7537,Point Tupper,Cold Temperate Northwest Atlantic
689,Novorossiysk,Black Sea
681,Kristiansand,Northern European Seas
3194,Neustadt,Northern European Seas
5676,Rauma,Northern European Seas
3124,Lerwick,Northern European Seas
1134,Rodbyhavn,Northern European Seas
943,Helsingborg,Northern European Seas
4049,Mariehamn,Northern European Seas
171,Hallstavik,Northern European Seas
7666,Azov,Black Sea
5129,Sorel,Cold Temperate Northwest Atlantic
3218,Reykjavik,Northern European Seas
4504,Boulogne,Northern European Seas
2702,Roomassaare,Northern European Seas
6279,Ambes,Lusitanian
4023,Ferrol,Lusitanian
2784,Fawley,Northern European Seas
2778,Windsor(CAN),Great Lakes
2194,Gros Cacouna,Cold Temperate Northwest Atlantic
1280,Gunness Wharf,Northern European Seas
6407,Haavik,Northern European Seas
5325,Paita,Tropical East Pacific
4920,Itaqui,North Brazil Shelf
4912,Slite,Northern European Seas
2531,Esbjerg,Northern European Seas
1549,Duisburg,Northern European Seas
2003,Kopervik,Northern European Seas
1501,Port de Bouc,Mediterranean Sea
4921,Eisenhower Lock,Great Lakes
3942,Solvesborg,Northern European Seas
4082,Sweden,Mediterranean Sea
4444,Grangemouth,Northern European Seas
4719,Methil,Northern European Seas
3549,Donges,Lusitanian
1229,Kokkola,Northern European Seas
607,Randers,Northern European Seas
5020,France,Northern European Seas
5944,Raahe,Northern European Seas
178,Pietarsaari,Northern European Seas
4893,Tofte,Northern European Seas
4680,Guayama,Tropical Northwestern Atlantic
4850,Saimaa Canal,Northern European Seas
4317,Svolvaer,Northern European Seas
5387,Beverwijk,Northern European Seas
477,Lowestoft,Northern European Seas
2955,Creeksea,Northern European Seas
3072,Scheveningen,Northern European Seas
2945,Falmouth,Northern European Seas
4534,Dordrecht,Northern European Seas
6494,Velsen,Northern European Seas
5808,Stavanger,Northern European Seas
1012,Aberdeen(GBR),Northern European Seas
3728,Gruvon,Northern European Seas
1661,Ahus,Northern European Seas
5512,Blyth,Northern European Seas
500,Kaskinen,Northern European Seas
1045,Kantvik,Northern European Seas
