,name,Label
3737,Therizinosaurus,Science
3738,Thermodynamic_temperature,Science
3739,Thermodynamics,Science
3740,Theropoda,Science
3741,Thiamine,Science
3742,Third_Servile_War,History
3743,Thomas_Aquinas,People
3744,Thomas_Becket,People
3745,Thomas_Cranmer,People
3746,Thomas_Edison,People
3747,Thomas_Gainsborough,People
3748,Thomas_Hobbes,People
3749,Thomas_Jefferson,People
3750,Thomas_Malthus,People
3751,Thomas_More,People
3752,Thomas_Pynchon,People
3753,Thomas_Samuel_Kuhn,People
3754,Thor,Culture
3755,Thorax,Science
3756,Thorium,Science
3757,Thrasybulus,People
3758,Three_Gorges_Dam,Technology
3759,Three_Laws_of_Robotics,Culture
3760,Thrush_%28bird%29,Science
3761,Thucydides,History
3762,Thulium,Science
3763,Thunderstorm,Geography
3764,Tiananmen_Square_protests_of_1989,History
3765,Tibet,Countries
3766,Tide,Geography
3767,Tiger,Science
3768,Tiger_Woods,People
3769,Tiger_shark,Science
3770,Tigris,Geography
3771,Tijuana,Geography
3772,Tiktaalik,Science
3773,Tim_Berners-Lee,People
3774,Tim_Henman,People
3775,Timbuktu,Geography
3776,Time,Science
3777,Time_zone,Science
3778,Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites,Science
3779,Timken_1111,Technology
3780,Timur,People
3781,Tin,Science
3782,Tin%28II%29_chloride,Science
3783,Tin_whistle,Culture
3784,Titanium,Science
3785,To_Kill_a_Mockingbird,Culture
3786,Tobacco,Science
3787,Tobacco_smoking,Science
3788,Tofu,Everyday_life
3789,Togo,Countries
3790,Tokelau,Geography
3791,Tokyo,Geography
3792,Toluene,Science
3793,Tom_and_Jerry_%28MGM%29,Everyday_life
3794,Tonga,Geography
3795,Tony_Blair,People
3796,Tooth_development,Science
3797,Tooth_enamel,Science
3798,Top_of_the_Pops,Everyday_life
3799,Topology,Science
3800,Tornado,Geography
3801,Toronto,Geography
3802,Tottenham_Hotspur_F.C.,Everyday_life
3803,Tour_de_France,Everyday_life
3804,Tourette_syndrome,Science
3805,Tourism,Economics
3806,Tower_Bridge,Technology
3807,Tower_of_London,Technology
3808,Toy,Everyday_life
3809,Toy_Story,Everyday_life
3810,Trade_union,Citizenship
3811,Trafalgar_Square,Geography
3812,Train,Technology
3813,Trans-Siberian_Railway,Technology
3814,Transit_of_Venus,Science
3815,Transport,Technology
3816,Trapdoor_spider,Science
3817,Treasure_Island,Culture
3818,Treaty_of_Versailles,History
3819,Tree,Science
3820,Tree_Sparrow,Science
3821,Tree_frog,Science
3822,Trench_warfare,History
3823,Triassic,Geography
3824,Triathlon,Everyday_life
3825,Tribe,Citizenship
3826,Triceratops,Science
3827,Trichinosis,Science
3828,Trigonometric_function,Science
3829,Trigonometry,Science
3830,Trimurti,Culture
3831,Trinidad_and_Tobago,Countries
3832,Trinity,Culture
3833,Trinity_College%2C_Cambridge,Citizenship
3834,Trinity_test,History
3835,Tripitaka,Culture
3836,Tripoli,Geography
3837,Triumph_of_the_Will,Everyday_life
3838,Trojan_War,History
3839,Troodon,Science
3840,Troop_sleeper,Technology
3841,Tropical_Storm_Allison,Geography
3842,Tropical_Storm_Ana_%282003%29,Geography
3843,Tropical_Storm_Bonnie_%282004%29,Geography
3844,Tropical_Storm_Delta_%282005%29,Geography
3845,Tropical_Storm_Franklin_%282005%29,Geography
3846,Tropical_Storm_Harvey_%282005%29,Geography
3847,Tropical_Storm_Henri_%282003%29,Geography
3848,Tropical_Storm_Larry_%282003%29,Geography
3849,Tropical_Storm_Lee_%282005%29,Geography
3850,Tropical_Storm_Leslie_%282000%29,Geography
3851,Tropical_Storm_Matthew_%282004%29,Geography
3852,Tropical_Storm_Odette_%282003%29,Geography
3853,Tropical_Storm_Zeta_%282005%29,Geography
3854,Tropical_cyclone,Geography
3855,Tropics,Geography
3856,Trout,Science
3857,Trumpet,Culture
3858,Tsar_Bomba,History
3859,Tsunami,Geography
3860,Tuatara,Science
3861,Tuberculosis,Science
3862,Tufted_Duck,Science
3863,Tuna,Science
3864,Tungsten,Science
3865,Tunis,Geography
3866,Tunisia,Countries
3867,Tupac_Shakur,People
3868,Turin,Geography
3869,Turkey,Geography
3870,Turkey_%28bird%29,Science
3871,Turkish_Republic_of_Northern_Cyprus,Geography
3872,Turkish_literature,Culture
3873,Turkmenistan,Countries
3874,Turks_and_Caicos_Islands,Countries
3875,Turmeric,Science
3876,Turquoise,Geography
3877,Turtle,Science
3878,Tutsi,Geography
3879,Tuvalu,Geography
3880,Tycho_Brahe,People
3881,Typewriter,Technology
3882,Typhoon_Ewiniar_%282006%29,Geography
3883,Typhoon_Saomai_%282006%29,Geography
3884,Tyrannosaurus,Science
3885,U.S._Navy_Marine_Mammal_Program,History
3886,U.S._Open_%28tennis%29,Everyday_life
3887,U.S._Route_66,Technology
3888,U.S._state,Geography
3889,U2,Culture
3890,Ubuntu_%28Linux_distribution%29,Technology
3891,Uganda,Countries
3892,Ukraine,Geography
3893,Ukulele,Culture
3894,Ulawun,Geography
3895,Ultimatum_game,Everyday_life
3896,Ultraviolet,Science
3897,Uluru,Geography
3898,Ulysses_S._Grant,People
3899,Union_Flag,Geography
3900,Union_Station_%28San_Diego%29,Technology
3901,United_Arab_Emirates,Geography
3902,United_Kingdom,Geography
3903,United_Kingdom_national_football_team,Everyday_life
3904,United_Malays_National_Organisation,Geography
3905,United_Nations,Citizenship
3906,United_States,Geography
3907,United_States_Bill_of_Rights,Citizenship
3908,United_States_Congress,Citizenship
3909,United_States_Constitution,Citizenship
3910,United_States_Declaration_of_Independence,History
3911,United_States_House_of_Representatives,Citizenship
3912,United_States_Numbered_Highways,Technology
3913,United_States_Senate,Citizenship
3914,United_States_Virgin_Islands,Geography
3915,United_States_dollar,Economics
3916,Universe,Science
3917,University,Citizenship
3918,University_of_Bristol,Citizenship
3919,University_of_Cambridge,Citizenship
3920,University_of_Chicago,Geography
3921,University_of_Texas_at_Austin,Geography
3922,Unix,Technology
3923,Ununbium,Science
3924,Ununhexium,Science
3925,Ununoctium,Science
3926,Ununpentium,Science
3927,Ununquadium,Science
3928,Ununtrium,Science
3929,Upsilon_Andromedae,Science
3930,Upsilon_Andromedae_b,Science
3931,Upsilon_Andromedae_c,Science
3932,Upsilon_Andromedae_d,Science
3933,Uranium,Science
3934,Uranus,Science
3935,Urial,Science
3936,Uruguay,Countries
3937,Utilitarianism,Culture
3938,Utrecht_%28city%29,Geography
3939,Uzbekistan,Countries
3940,Valpara%C3%ADso,Geography
3941,Vampire,Culture
3942,Vampire_bat,Science
3943,Van_Halen,Culture
3944,Vanadium,Science
3945,Vancouver,Geography
3946,Vanilla,Science
3947,Vanuatu,Geography
3948,Varanasi,Geography
3949,Vasco_da_Gama,People
3950,Vatican_City,Geography
3951,Vegetable,Science
3952,Vegetation,Science
3953,Velociraptor,Science
3954,Venezuela,Countries
3955,Venn_diagram,Science
3956,Venus,Science
3957,Venus_and_Adonis_%28opera%29,Culture
3958,Vertebrate,Science
3959,Vestigial_structure,Science
3960,Vicia_faba,Science
3961,Victor_Hugo,People
3962,Victoria%2C_Seychelles,Geography
3963,Victoria_Cross,History
3964,Victoria_of_the_United_Kingdom,People
3965,Video,Citizenship
3966,Vienna,Geography
3967,Vietnam,Countries
3968,Vietnam_War,History
3969,Viking,History
3970,Vinaya,Culture
3971,Vincent_van_Gogh,People
3972,Virgil,People
3973,Virginian_Railway,Technology
3974,Virtuti_Militari,History
3975,Virus,Science
3976,Visual_arts,Culture
3977,Vitamin,Science
3978,Vitamin_C,Science
3979,Vitamin_D,Science
3980,Vitus_Bering,People
3981,Vivien_Leigh,People
3982,Vladimir_Lenin,People
3983,Vodafone,Economics
3984,Volcanic_pipe,Geography
3985,Volcano,Geography
3986,Vole,Science
3987,Volga_River,Geography
3988,Volleyball,Everyday_life
3989,Volt,Science
3990,Voltaire,People
3991,Voting,Citizenship
3992,Vowel,Culture
3993,Voynich_manuscript,Culture
3994,Vulgar_Latin,Culture
3995,Vulture,Science
3996,W._Mark_Felt,People
3997,WTA_Tour_Championships,Everyday_life
3998,Wader,Science
3999,Waheguru,Culture
4000,Wake_Island,Geography
4001,Wales,Geography
4002,Wall_Street,Geography
4003,Wallaby,Science
4004,Wallis_and_Futuna,Geography
4005,Walrus,Science
4006,Walt_Disney,People
4007,Walt_Whitman,People
4008,Walter_Raleigh,People
4009,Walter_Scott,People
4010,War,History
4011,War_and_Peace,Culture
4012,War_in_Somalia_%282006%E2%80%93present%29,Citizenship
4013,War_of_the_League_of_Cambrai,History
4014,War_of_the_Spanish_Succession,History
4015,Ward_Cunningham,People
4016,Warren_G._Harding,People
4017,Wars_of_the_Roses,History
4018,Warsaw,Geography
4019,Wasabi,Science
4020,Washington%2C_D.C.,Geography
4021,Washington_Metro,Technology
4022,Wasp,Science
4023,Waste_management,Citizenship
4024,Watch,Technology
4025,Watchmen,Everyday_life
4026,Water,Geography
4027,Water_Buffalo,Science
4028,Water_polo,Everyday_life
4029,Water_purification,Everyday_life
4030,Water_resources,Geography
4031,Watercolor_painting,Culture
4032,Watling_Street,Geography
4033,Wave,Science
4034,Wave%E2%80%93particle_duality,Science
4035,Wayne_Rooney,People
4036,Weapon,History
4037,Weasel,Science
4038,Weather,Geography
4039,Weather_forecasting,Geography
4040,Weed,Science
4041,Weight_training,Science
4042,Weimar_Republic,History
4043,Welding,Technology
4044,Wellington,Geography
4045,Welsh_law,History
4046,Wernher_von_Braun,People
4047,Wessex,Geography
4048,West_Bank,Geography
4049,West_Flemish,Culture
4050,West_Virginia,Geography
4051,Western_Front_%28World_War_I%29,History
4052,Western_Roman_Empire,Geography
4053,Western_Sahara,Countries
4054,Westminster_Abbey,Technology
4055,Westminster_System,Citizenship
4056,Weston-super-Mare,Geography
4057,Weymouth,Geography
4058,Whale,Science
4059,Whale_shark,Science
4060,Whale_song,Science
4061,Wheat,Everyday_life
4062,Where_Did_Our_Love_Go,Culture
4063,Whipworm,Science
4064,White%27s_Tree_Frog,Science
4065,White-tailed_Eagle,Science
4066,White_Mountain_art,Culture
4067,White_cliffs_of_Dover,Geography
4068,Whooping_Crane,Science
4069,Wikimedia_Foundation,Technology
4070,Wikinews,Technology
4071,Wikipedia,Technology
4072,Wikipedia_Text_of_the_GNU_Free_Documentation_License,Technology
4073,Wikisource,Technology
4074,Wikispecies,Technology
4075,Wild_cat,Science
4076,Wildebeest,Science
4077,Willem_Barents,People
4078,William_Butler_Yeats,People
4079,William_Edington,People
4080,William_Ewart_Gladstone,People
4081,William_Gilbert,People
4082,William_Gladstone,History
4083,William_Harvey,People
4084,William_Henry_Harrison,People
4085,William_Hogarth,People
4086,William_Howard_Taft,People
4087,William_III_of_England,People
4088,William_II_of_England,People
4089,William_IV_of_the_United_Kingdom,People
4090,William_I_of_England,People
4091,William_Mahone,People
4092,William_McKinley,People
4093,William_N._Page,People
4094,William_Pitt_the_Younger,People
4095,William_Renshaw,People
4096,William_Shakespeare,People
4097,William_Tecumseh_Sherman,People
4098,William_Thomson%2C_1st_Baron_Kelvin,People
4099,William_Wilberforce,People
4100,William_and_Mary,People
4101,William_the_Silent,People
4102,Wind,Geography
4103,Windows_2000,Technology
4104,Windows_Vista,Technology
4105,Windows_XP,Technology
4106,Windsor_Castle,Geography
4107,Wine,Everyday_life
4108,Winfield_Scott_Hancock,People
4109,Winston_Churchill,People
4110,Winter,Geography
4111,Witold_Pilecki,People
4112,Wolfgang_Amadeus_Mozart,Culture
4113,Wolverine,Science
4114,Wombat,Science
4115,Women%27s_rights,Citizenship
4116,Wood,Science
4117,Wood_Pigeon,Science
4118,Wood_fuel,Citizenship
4119,Woodpecker,Science
4120,Woodrow_Wilson,People
4121,Woodworking,Technology
4122,WorkChoices,History
4123,Work_%28thermodynamics%29,Science
4124,Working_poor,Citizenship
4125,World_Bank_Group,Economics
4126,World_Health_Organization,Citizenship
4127,World_Heritage_Site,Citizenship
4128,World_Trade_Organization,Economics
4129,World_War_I,History
4130,World_War_II,History
4131,World_Wide_Web,Technology
4132,Worm,Science
4133,Wren,Science
4134,Wrench,Technology
4135,Wrestling,Everyday_life
4136,Wright_brothers,People
4137,Writing,Culture
4138,X_Window_System,Technology
4139,Xanadu_House,Technology
4140,Xenon,Science
4141,Yagan,People
4142,Yak,Science
4143,Yamoussoukro,Geography
4144,Yangtze_River,Geography
4145,Yarralumla%2C_Australian_Capital_Territory,Geography
4146,Yeast,Science
4147,Yellow_River,Geography
4148,Yellow_fever,Science
4149,Yellowstone_National_Park,Geography
4150,Yemen,Geography
4151,Yenisei_River,Geography
4152,Yes_Minister,Everyday_life
4153,Yeti,Culture
4154,Yom_Kippur_War,History
4155,York,Geography
4156,Yorkshire_Dales,Geography
4157,Yotsuya_Kaidan,Culture
4158,Ytterbium,Science
4159,Yttrium,Science
4160,Yugoslavia,History
4161,Yuri_Gagarin,Science
4162,Z%C3%BCrich,Geography
4163,ZX_Spectrum,Technology
4164,Zachary_Taylor,People
4165,Zambezi,Geography
4166,Zambia,Countries
4167,Zebra,Science
4168,Zebra_shark,Science
4169,Zeus,Culture
4170,Zhang_Qian,People
4171,Zheng_He,People
4172,Ziad_Jarrah,People
4173,Zimbabwe,Countries
4174,Zinc,Science
4175,Zinc_chloride,Science
4176,Zion_National_Park,Geography
4177,Zionism,Culture
4178,Zirconium,Science
4179,Zoroaster,People
4180,Zuid-Gelders,Culture
4181,Zulu,Geography
